"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GOR001",1/22/2015,,82.5,28.67,9.90,22.03,0.9,6.7,7.3,83.4,(9999.0)
"GOR001",1/22/2015,,83.0,28.67,9.90,22.03,0.8,6.8,7.4,83.3,(9999.0)
"GOR001",1/22/2015,,83.5,28.67,9.90,22.03,0.8,6.8,7.4,83.3,(9999.0)
"GOR001",1/22/2015,,84.0,28.67,9.90,22.03,0.8,6.7,7.3,83.4,(9999.0)
"GOR001",1/22/2015,,84.5,28.67,9.90,22.03,0.8,6.7,7.3,83.2,(9999.0)
"GOR001",1/22/2015,,85.0,28.67,9.90,22.03,0.8,6.7,7.3,83.3,(9999.0)
"GOR001",1/22/2015,,85.5,28.67,9.90,22.03,0.8,6.7,7.3,83.3,(9999.0)
"GOR001",1/22/2015,,86.0,28.67,9.90,22.03,0.8,6.7,7.3,83.4,(9999.0)
"GOR001",1/22/2015,,86.5,28.67,9.90,22.03,0.8,6.7,7.3,83.3,(9999.0)
"GOR001",1/22/2015,,87.0,28.67,9.90,22.03,0.8,6.7,7.3,83.3,(9999.0)
"GOR001",1/22/2015,,87.5,28.68,9.90,22.04,0.8,6.7,7.3,83.1,(9999.0)
"GOR001",1/22/2015,,88.0,28.68,9.90,22.04,0.9,6.7,7.3,82.8,(9999.0)
"GOR001",1/22/2015,,88.5,28.68,9.90,22.04,0.8,6.7,7.4,82.7,(9999.0)
"GOR001",1/22/2015,,89.0,28.68,9.90,22.04,0.8,6.7,7.3,82.5,(9999.0)
"GOR001",1/22/2015,,89.5,28.68,9.90,22.04,0.8,6.7,7.3,82.6,(9999.0)
"GOR001",1/22/2015,,90.0,28.68,9.90,22.04,0.8,6.7,7.3,82.8,(9999.0)
"GOR001",1/22/2015,,90.5,28.68,9.91,22.04,0.8,6.7,7.3,82.6,(9999.0)
"GOR001",1/22/2015,,91.0,28.68,9.90,22.04,0.8,6.7,7.3,82.8,(9999.0)
"GOR001",1/22/2015,,91.5,28.68,9.90,22.04,0.8,6.7,7.3,82.7,(9999.0)
"GOR001",1/22/2015,,92.0,28.68,9.90,22.04,0.8,6.7,7.3,82.7,(9999.0)
"GOR001",1/22/2015,,92.5,28.68,9.90,22.04,0.8,6.7,7.3,82.8,(9999.0)
"GOR001",1/22/2015,,93.0,28.68,9.90,22.04,0.8,6.7,7.3,82.9,(9999.0)
"GOR001",1/22/2015,,93.5,28.68,9.90,22.04,0.9,6.7,7.3,82.8,(9999.0)
"GOR001",1/22/2015,,94.0,28.68,9.90,22.04,0.9,6.7,7.3,82.6,(9999.0)
"GOR001",1/22/2015,,94.5,28.68,9.90,22.04,0.8,6.7,7.3,82.6,(9999.0)
"GOR001",1/22/2015,,95.0,28.69,9.90,22.04,0.8,6.7,7.3,82.3,(9999.0)
"GOR001",1/22/2015,,95.5,28.69,9.90,22.04,0.8,6.7,7.3,82.5,(9999.0)
"GOR001",1/22/2015,,96.0,28.69,9.90,22.04,0.8,6.7,7.3,82.6,(9999.0)
"GOR001",1/22/2015,,96.5,28.69,9.90,22.04,0.9,6.7,7.3,82.6,(9999.0)
"GOR001",1/22/2015,,97.0,28.69,9.90,22.04,0.8,6.7,7.3,82.5,(9999.0)
"GOR001",1/22/2015,,97.5,28.69,9.90,22.04,0.8,6.7,7.3,82.2,(9999.0)
"GOR001",1/22/2015,,98.0,28.69,9.90,22.04,0.8,6.7,7.3,82.3,(9999.0)
"GOR001",1/22/2015,,98.5,28.69,9.90,22.04,0.8,6.7,7.3,82.3,(9999.0)
"GOR001",1/22/2015,,99.0,28.69,9.90,22.04,0.8,6.7,7.3,82.5,(9999.0)
"GOR001",1/22/2015,,99.5,28.69,9.90,22.05,0.8,6.7,7.3,82.6,(9999.0)
"GOR001",1/22/2015,,100.0,28.69,9.90,22.04,0.8,6.7,7.3,82.5,(9999.0)
"GOR001",1/22/2015,,100.5,28.69,9.90,22.05,0.8,6.7,7.3,82.4,(9999.0)
"GOR001",1/22/2015,,101.0,28.69,9.90,22.04,0.8,6.7,7.3,82.6,(9999.0)
"GOR001",1/22/2015,,101.5,28.70,9.91,22.05,0.8,6.7,7.3,82.4,(9999.0)
"GOR001",1/22/2015,,102.0,28.71,9.91,22.06,0.8,6.7,7.3,82.4,(9999.0)
"GOR001",1/22/2015,,102.5,28.71,9.91,22.06,0.8,6.7,7.3,82.1,(9999.0)
"GOR001",1/22/2015,,103.0,28.74,9.92,22.08,0.8,6.7,7.3,81.8,(9999.0)
"GOR001",1/22/2015,,103.5,28.74,9.92,22.08,0.8,6.7,7.3,81.3,(9999.0)
"GOR001",1/22/2015,,104.0,28.74,9.92,22.08,0.8,6.7,7.3,80.7,(9999.0)
"GOR001",1/22/2015,,104.5,28.73,9.91,22.07,0.8,6.7,7.3,81.2,(9999.0)
"GOR001",1/22/2015,,105.0,28.71,9.91,22.06,0.8,6.7,7.3,81.4,(9999.0)
"GOR001",1/22/2015,,105.5,28.71,9.91,22.06,0.8,6.7,7.3,81.5,(9999.0)
"GOR001",1/22/2015,,106.0,28.71,9.91,22.06,0.8,6.7,7.3,81.4,(9999.0)
"GOR001",1/22/2015,,106.5,28.71,9.91,22.06,0.8,6.7,7.3,81.4,(9999.0)
"GOR001",1/22/2015,,107.0,28.72,9.91,22.07,0.8,6.7,7.3,81.8,(9999.0)
"GOR001",1/22/2015,,107.5,28.71,9.91,22.06,0.8,6.7,7.3,81.7,(9999.0)
"GOR001",1/22/2015,,108.0,28.71,9.91,22.06,0.8,6.7,7.3,82.1,(9999.0)
"GOR001",1/22/2015,,108.5,28.71,9.91,22.06,0.8,6.7,7.3,82.2,(9999.0)
"GOR001",1/22/2015,,109.0,28.71,9.91,22.06,0.9,6.7,7.3,82.0,(9999.0)
"GOR001",1/22/2015,,109.5,28.71,9.91,22.06,0.8,6.7,7.3,82.1,(9999.0)
"GOR001",1/22/2015,,110.0,28.71,9.91,22.06,0.8,6.7,7.3,81.9,(9999.0)
"GOR001",1/22/2015,,110.5,28.71,9.91,22.06,0.8,6.7,7.3,81.5,(9999.0)
"GOR001",1/22/2015,,111.0,28.75,9.92,22.09,0.8,6.7,7.3,81.4,(9999.0)
"GOR001",1/22/2015,,111.5,28.75,9.92,22.09,0.8,6.7,7.3,81.2,(9999.0)
"GOR001",1/22/2015,,112.0,28.75,9.92,22.09,0.8,6.7,7.3,80.9,(9999.0)
"GOR001",1/22/2015,,112.5,28.75,9.92,22.09,0.8,6.7,7.3,80.7,(9999.0)
