"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"ADM003",1/20/2015,,125.5,29.28,9.50,22.57,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,126.0,29.28,9.50,22.57,0.9,6.9,7.5,88.4,(9999.0)
"ADM003",1/20/2015,,126.5,29.28,9.50,22.57,0.9,6.9,7.5,88.1,(9999.0)
"ADM003",1/20/2015,,127.0,29.29,9.50,22.57,0.9,6.9,7.5,88.1,(9999.0)
"ADM003",1/20/2015,,127.5,29.29,9.50,22.57,0.9,6.9,7.5,88.4,(9999.0)
"ADM003",1/20/2015,,128.0,29.29,9.50,22.57,0.9,6.9,7.5,88.4,(9999.0)
"ADM003",1/20/2015,,128.5,29.29,9.50,22.57,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,129.0,29.28,9.50,22.57,0.9,6.9,7.5,88.1,(9999.0)
"ADM003",1/20/2015,,129.5,29.29,9.50,22.57,0.9,6.8,7.5,87.5,(9999.0)
"ADM003",1/20/2015,,130.0,29.29,9.50,22.57,0.9,6.9,7.5,87.7,(9999.0)
"ADM003",1/20/2015,,130.5,29.29,9.50,22.57,0.9,6.9,7.5,87.7,(9999.0)
"ADM003",1/20/2015,,131.0,29.29,9.50,22.57,0.9,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,131.5,29.29,9.50,22.57,0.9,6.9,7.5,87.9,(9999.0)
"ADM003",1/20/2015,,132.0,29.29,9.50,22.57,0.9,6.9,7.5,88.0,(9999.0)
"ADM003",1/20/2015,,132.5,29.29,9.50,22.57,0.9,6.9,7.5,88.1,(9999.0)
"ADM003",1/20/2015,,133.0,29.29,9.50,22.58,0.8,6.9,7.5,88.0,(9999.0)
"ADM003",1/20/2015,,133.5,29.29,9.50,22.58,0.9,6.9,7.5,88.0,(9999.0)
"ADM003",1/20/2015,,134.0,29.29,9.50,22.58,0.9,6.9,7.5,88.0,(9999.0)
"ADM003",1/20/2015,,134.5,29.29,9.50,22.58,0.9,6.9,7.5,87.9,(9999.0)
"ADM003",1/20/2015,,135.0,29.29,9.50,22.57,0.9,6.9,7.5,87.9,(9999.0)
"ADM003",1/20/2015,,135.5,29.29,9.50,22.57,0.9,6.9,7.5,87.6,(9999.0)
"ADM003",1/20/2015,,136.0,29.29,9.50,22.57,0.9,6.9,7.5,87.8,(9999.0)
"ADM003",1/20/2015,,136.5,29.29,9.50,22.57,0.9,6.9,7.5,88.1,(9999.0)
"ADM003",1/20/2015,,137.0,29.29,9.50,22.58,0.9,6.9,7.5,88.3,(9999.0)
"ADM003",1/20/2015,,137.5,29.29,9.50,22.58,0.9,6.9,7.5,87.3,(9999.0)
"ADM003",1/20/2015,,138.0,29.30,9.50,22.58,0.8,6.9,7.5,87.9,(9999.0)
"ADM003",1/20/2015,,138.5,29.30,9.50,22.58,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,139.0,29.30,9.50,22.58,0.8,6.9,7.5,87.7,(9999.0)
"ADM003",1/20/2015,,139.5,29.30,9.50,22.58,0.8,6.9,7.5,87.7,(9999.0)
"ADM003",1/20/2015,,140.0,29.30,9.50,22.58,0.9,6.9,7.5,87.6,(9999.0)
"ADM003",1/20/2015,,140.5,29.30,9.50,22.58,0.9,6.9,7.5,87.9,(9999.0)
"ADM003",1/20/2015,,141.0,29.30,9.50,22.58,0.9,6.9,7.5,87.6,(9999.0)
"ADM003",1/20/2015,,141.5,29.30,9.50,22.58,0.8,6.9,7.5,87.5,(9999.0)
"ADM003",1/20/2015,,142.0,29.32,9.49,22.60,0.9,6.9,7.5,88.2,(9999.0)
"ADM003",1/20/2015,,142.5,29.33,9.48,22.61,0.9,6.9,7.5,87.7,(9999.0)
"ADM003",1/20/2015,,143.0,29.34,9.48,22.62,0.8,6.9,7.5,86.4,(9999.0)
"ADM003",1/20/2015,,143.5,29.34,9.48,22.62,0.9,6.9,7.5,87.2,(9999.0)
"ADM003",1/20/2015,,144.0,29.33,9.48,22.61,0.9,6.9,7.5,87.4,(9999.0)
"ADM003",1/20/2015,,144.5,29.33,9.48,22.61,0.8,6.9,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,145.0,29.33,9.48,22.61,0.8,6.9,7.5,86.6,(9999.0)
"ADM003",1/20/2015,,145.5,29.33,9.48,22.61,0.8,6.9,7.5,87.1,(9999.0)
"ADM003",1/20/2015,,146.0,29.33,9.48,22.61,0.8,6.9,7.5,86.8,(9999.0)
"ADM003",1/20/2015,,146.5,29.34,9.48,22.62,0.9,6.9,7.5,86.7,(9999.0)
"ADM003",1/20/2015,,147.0,29.34,9.48,22.62,0.8,6.9,7.5,86.9,(9999.0)
"ADM003",1/20/2015,,147.5,29.34,9.48,22.62,0.9,6.8,7.5,86.7,(9999.0)
"ADM003",1/20/2015,,148.0,29.35,9.48,22.62,0.9,6.9,7.5,86.8,(9999.0)
"ADM003",1/20/2015,,148.5,29.34,9.48,22.62,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,149.0,29.35,9.47,22.63,0.9,6.9,7.5,86.6,(9999.0)
"ADM003",1/20/2015,,149.5,29.36,9.47,22.63,0.9,6.9,7.5,86.7,(9999.0)
"ADM003",1/20/2015,,150.0,29.35,9.48,22.63,0.9,6.8,7.5,86.4,(9999.0)
"ADM003",1/20/2015,,150.5,29.36,9.47,22.63,0.9,6.9,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,151.0,29.35,9.48,22.63,0.9,6.9,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,151.5,29.35,9.48,22.62,0.9,6.8,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,152.0,29.37,9.47,22.64,0.9,6.8,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,152.5,29.36,9.47,22.63,0.9,6.9,7.5,86.4,(9999.0)
"ADM003",1/20/2015,,153.0,29.35,9.48,22.63,0.9,6.9,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,153.5,29.36,9.47,22.63,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,154.0,29.36,9.47,22.63,0.9,6.9,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,154.5,29.37,9.47,22.64,0.9,6.9,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,155.0,29.37,9.47,22.64,0.9,6.9,7.5,86.6,(9999.0)
"ADM003",1/20/2015,,155.5,29.38,9.46,22.65,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,156.0,29.38,9.46,22.65,0.9,6.9,7.5,86.4,(9999.0)
"ADM003",1/20/2015,,156.5,29.38,9.47,22.65,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,157.0,29.37,9.47,22.65,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,157.5,29.37,9.47,22.65,0.9,6.9,7.5,85.7,(9999.0)
"ADM003",1/20/2015,,158.0,29.38,9.46,22.65,0.9,6.9,7.5,85.5,(9999.0)
"ADM003",1/20/2015,,158.5,29.38,9.46,22.65,0.9,6.9,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,159.0,29.38,9.46,22.65,0.9,6.9,7.5,85.8,(9999.0)
"ADM003",1/20/2015,,159.5,29.38,9.46,22.65,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,160.0,29.38,9.46,22.65,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,160.5,29.38,9.47,22.65,0.9,6.9,7.5,85.8,(9999.0)
"ADM003",1/20/2015,,161.0,29.38,9.46,22.65,0.9,6.9,7.5,85.7,(9999.0)
"ADM003",1/20/2015,,161.5,29.38,9.46,22.65,0.9,6.8,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,162.0,29.38,9.46,22.65,0.9,6.8,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,162.5,29.38,9.47,22.65,0.9,6.8,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,163.0,29.37,9.47,22.64,0.9,6.9,7.5,85.8,(9999.0)
"ADM003",1/20/2015,,163.5,29.37,9.47,22.65,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,164.0,29.37,9.47,22.65,0.9,6.9,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,164.5,29.37,9.47,22.65,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,165.0,29.38,9.47,22.65,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,165.5,29.38,9.47,22.65,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,166.0,29.38,9.47,22.65,0.8,6.9,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,166.5,29.38,9.47,22.65,0.8,6.9,7.5,86.4,(9999.0)
"ADM003",1/20/2015,,167.0,29.38,9.47,22.65,0.9,6.9,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,167.5,29.38,9.46,22.65,0.8,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,168.0,29.38,9.46,22.65,0.9,6.9,7.5,85.4,(9999.0)
"ADM003",1/20/2015,,168.5,29.38,9.46,22.65,0.9,6.9,7.5,85.4,(9999.0)
"ADM003",1/20/2015,,169.0,29.38,9.47,22.65,0.8,6.9,7.5,84.8,(9999.0)
"ADM003",1/20/2015,,169.5,29.38,9.47,22.65,0.8,6.9,7.5,85.7,(9999.0)
"ADM003",1/20/2015,,170.0,29.39,9.46,22.66,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,170.5,29.39,9.46,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,171.0,29.39,9.46,22.66,0.9,6.9,7.5,85.6,(9999.0)
"ADM003",1/20/2015,,171.5,29.39,9.46,22.66,0.9,6.9,7.5,84.7,(9999.0)
"ADM003",1/20/2015,,172.0,29.39,9.47,22.66,0.9,6.9,7.5,85.7,(9999.0)
"ADM003",1/20/2015,,172.5,29.39,9.47,22.66,0.9,6.9,7.5,85.8,(9999.0)
"ADM003",1/20/2015,,173.0,29.39,9.47,22.66,0.8,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,173.5,29.39,9.47,22.66,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,174.0,29.39,9.47,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,174.5,29.39,9.47,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,175.0,29.39,9.47,22.66,0.9,6.8,7.5,85.4,(9999.0)
"ADM003",1/20/2015,,175.5,29.39,9.47,22.66,0.9,6.9,7.5,85.8,(9999.0)
"ADM003",1/20/2015,,176.0,29.39,9.47,22.66,0.9,6.9,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,176.5,29.39,9.47,22.66,0.9,6.9,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,177.0,29.39,9.47,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,177.5,29.39,9.47,22.66,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,178.0,29.39,9.47,22.66,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,178.5,29.39,9.47,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,179.0,29.39,9.47,22.66,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,179.5,29.39,9.47,22.66,0.9,6.9,7.5,85.4,(9999.0)
"ADM003",1/20/2015,,180.0,29.39,9.47,22.66,0.9,6.9,7.5,85.8,(9999.0)
"ADM003",1/20/2015,,180.5,29.39,9.47,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,181.0,29.39,9.47,22.66,0.9,6.9,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,181.5,29.39,9.47,22.66,0.9,6.8,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,182.0,29.39,9.47,22.66,0.9,6.9,7.5,86.6,(9999.0)
"ADM003",1/20/2015,,182.5,29.39,9.47,22.66,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,183.0,29.39,9.47,22.66,0.9,6.9,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,183.5,29.39,9.47,22.66,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,184.0,29.39,9.47,22.66,0.9,6.9,7.5,86.4,(9999.0)
"ADM003",1/20/2015,,184.5,29.39,9.47,22.66,0.9,6.9,7.5,86.7,(9999.0)
"ADM003",1/20/2015,,185.0,29.39,9.47,22.66,0.9,6.9,7.5,86.4,(9999.0)
"ADM003",1/20/2015,,185.5,29.39,9.47,22.66,0.9,6.9,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,186.0,29.39,9.47,22.66,0.9,6.9,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,186.5,29.39,9.47,22.66,0.9,6.9,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,187.0,29.39,9.47,22.66,0.9,6.9,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,187.5,29.39,9.47,22.66,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,188.0,29.39,9.47,22.66,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,188.5,29.39,9.47,22.66,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,189.0,29.39,9.47,22.66,0.9,6.9,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,189.5,29.39,9.47,22.66,0.9,6.9,7.5,86.5,(9999.0)
"ADM003",1/20/2015,,190.0,29.39,9.47,22.66,0.9,6.8,7.5,86.7,(9999.0)
"ADM003",1/20/2015,,190.5,29.39,9.47,22.66,0.9,6.8,7.4,86.3,(9999.0)
"ADM003",1/20/2015,,191.0,29.39,9.47,22.66,0.9,6.9,7.5,85.8,(9999.0)
"ADM003",1/20/2015,,191.5,29.39,9.47,22.66,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,192.0,29.39,9.47,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,192.5,29.39,9.47,22.66,0.9,6.8,7.5,86.3,(9999.0)
"ADM003",1/20/2015,,193.0,29.39,9.47,22.66,0.9,6.9,7.5,86.4,(9999.0)
"ADM003",1/20/2015,,193.5,29.39,9.46,22.66,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,194.0,29.40,9.46,22.67,1.0,6.9,7.5,86.6,(9999.0)
"ADM003",1/20/2015,,194.5,29.40,9.46,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,195.0,29.40,9.46,22.66,0.9,6.9,7.5,85.6,(9999.0)
"ADM003",1/20/2015,,195.5,29.40,9.46,22.66,0.9,6.8,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,196.0,29.40,9.46,22.66,0.9,6.8,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,196.5,29.40,9.46,22.66,0.9,6.9,7.5,86.1,(9999.0)
"ADM003",1/20/2015,,197.0,29.40,9.46,22.67,0.9,6.9,7.5,86.2,(9999.0)
"ADM003",1/20/2015,,197.5,29.40,9.46,22.66,0.9,6.9,7.5,86.0,(9999.0)
"ADM003",1/20/2015,,198.0,29.40,9.46,22.66,0.9,6.9,7.5,85.6,(9999.0)
"ADM003",1/20/2015,,198.5,29.39,9.46,22.66,0.9,6.9,7.5,85.5,(9999.0)
"ADM003",1/20/2015,,199.0,29.41,9.46,22.67,0.9,6.8,7.5,85.7,(9999.0)
"ADM003",1/20/2015,,199.5,29.42,9.46,22.68,0.9,6.9,7.5,85.9,(9999.0)
"ADM003",1/20/2015,,200.0,29.42,9.45,22.68,0.9,6.9,7.5,85.8,(9999.0)
"ADM003",1/20/2015,,200.5,29.42,9.45,22.68,0.9,6.8,7.5,85.4,(9999.0)
"ADM003",1/20/2015,,201.0,29.41,9.46,22.68,1.3,6.8,7.5,85.6,(9999.0)
