"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GRG002",1/21/2015,,119.5,29.85,8.76,23.13,0.7,6.8,7.4,68.8,(9999.0)
"GRG002",1/21/2015,,120.0,29.85,8.76,23.13,0.7,6.8,7.4,68.4,(9999.0)
"GRG002",1/21/2015,,120.5,29.86,8.76,23.13,0.7,6.7,7.4,68.2,(9999.0)
"GRG002",1/21/2015,,121.0,29.86,8.76,23.13,0.7,6.7,7.4,67.5,(9999.0)
"GRG002",1/21/2015,,121.5,29.86,8.76,23.14,0.7,6.7,7.3,67.1,(9999.0)
"GRG002",1/21/2015,,122.0,29.88,8.76,23.14,0.7,6.7,7.3,66.0,(9999.0)
"GRG002",1/21/2015,,122.5,29.89,8.76,23.16,0.7,6.7,7.3,64.3,(9999.0)
"GRG002",1/21/2015,,123.0,29.90,8.77,23.16,0.6,6.7,7.3,63.8,(9999.0)
"GRG002",1/21/2015,,123.5,29.90,8.77,23.16,0.7,6.7,7.3,63.6,(9999.0)
"GRG002",1/21/2015,,124.0,29.91,8.77,23.17,0.7,6.7,7.3,63.3,(9999.0)
"GRG002",1/21/2015,,124.5,29.92,8.77,23.18,0.7,6.7,7.3,57.6,(9999.0)
"GRG002",1/21/2015,,125.0,29.93,8.77,23.18,0.7,6.7,7.3,54.8,(9999.0)
"GRG002",1/21/2015,,125.5,29.93,8.77,23.18,0.7,6.7,7.3,56.3,(9999.0)
"GRG002",1/21/2015,,126.0,29.92,8.77,23.18,0.7,6.7,7.3,57.2,(9999.0)
"GRG002",1/21/2015,,126.5,29.91,8.77,23.17,0.7,6.7,7.3,57.0,(9999.0)
"GRG002",1/21/2015,,127.0,29.91,8.77,23.17,0.7,6.7,7.3,57.8,(9999.0)
"GRG002",1/21/2015,,127.5,29.92,8.77,23.17,0.7,6.7,7.3,58.5,(9999.0)
